ticket_id,order_id,customer_id,ticket_date,issue_type,channel,ticket_status,resolution_time_hrs,agent_id,csat_score,is_repeat_complaint
TKT001411,ORD010168,CUST01008,2024-03-12,Wrong Item Received,Social Media,Resolved,67.0,AGT19,2.0,True
TKT001412,ORD001961,CUST01480,2023-11-28,Refund Not Received,Social Media,Resolved,72.0,AGT06,4.0,False
TKT001413,ORD011932,CUST01080,2023-06-26,Delivery Delay,Phone,Escalated,,AGT18,,True
TKT001414,,CUST00341,2022-01-18,Payment Failed,Email,Resolved,37.0,AGT10,5.0,False
TKT001415,,CUST00757,2024-05-18,Payment Failed,Chat,Resolved,69.0,AGT01,2.0,False
TKT001416,ORD005834,CUST00893,2022-05-21,Payment Failed,Phone,Resolved,10.0,AGT02,4.0,False
TKT001417,ORD003583,CUST01511,2023-10-06,Payment Failed,Chat,Open,,AGT11,,False
TKT001418,ORD004885,CUST00815,2023-01-18,,Phone,Closed,8.0,AGT03,3.0,True
TKT001419,ORD004706,CUST01327,2023-02-27,Other,Email,Escalated,,AGT19,,False
TKT001420,ORD004359,CUST00715,2023-09-26,Refund Not Received,Phone,Open,,AGT16,,False
TKT001421,,CUST00432,2022-06-05,Delivery Delay,Email,Open,,AGT15,,True
TKT001422,,CUST01886,2024-02-26,Wrong Item Received,Phone,Open,,AGT02,,False
TKT001423,ORD013894,CUST00642,2022-08-20,Damaged Product,Chat,Resolved,23.0,AGT04,4.0,True
TKT001424,,CUST01201,2022-02-16,Promo Code Not Working,Phone,Open,,AGT02,,False
TKT001425,ORD013060,CUST00905,2023-08-15,Damaged Product,Chat,Resolved,31.0,AGT01,3.0,False
TKT001426,,CUST00516,2023-10-20,Refund Not Received,Email,Resolved,23.0,AGT09,1.0,False
TKT001427,ORD011698,CUST01414,2023-10-01,Other,Chat,Closed,15.0,AGT19,2.0,False
TKT001428,ORD004089,CUST01961,2022-11-04,Delivery Delay,Email,Resolved,35.0,AGT13,2.0,False
TKT001429,ORD004216,CUST01570,2023-02-21,Wrong Item Received,Phone,Resolved,63.0,AGT03,1.0,False
TKT001430,ORD014297,CUST00979,2023-09-25,Other,Email,Resolved,54.0,AGT14,2.0,True
TKT001431,ORD013850,CUST01340,2023-06-22,Cancellation Request,Chat,Resolved,41.0,AGT15,5.0,False
TKT001432,ORD008250,CUST00961,2022-11-14,Damaged Product,Social Media,Open,,AGT12,,False
TKT001433,ORD012233,CUST00934,2023-01-01,Wrong Item Received,Social Media,Closed,41.0,AGT13,4.0,True
TKT001434,ORD010452,CUST00170,2023-06-05,Cancellation Request,Chat,Open,,AGT19,,False
TKT001435,ORD008556,CUST00575,2022-08-09,Delivery Delay,Email,Closed,66.0,AGT10,2.0,False
TKT001436,ORD006798,CUST01550,2024-05-09,Refund Not Received,Email,Resolved,55.0,AGT08,1.0,True
TKT001437,ORD001755,CUST00867,2024-04-10,Payment Failed,Chat,Resolved,57.0,AGT17,3.0,False
TKT001438,,CUST01267,2022-01-18,Cancellation Request,Email,Closed,20.0,AGT11,1.0,False
TKT001439,,CUST01291,2024-03-29,Damaged Product,Email,Resolved,23.0,AGT07,5.0,False
TKT001440,,CUST01322,2024-05-04,Payment Failed,Social Media,Open,,AGT03,,False
TKT001441,ORD013774,CUST00353,2022-11-17,Wrong Item Received,Phone,Resolved,26.0,AGT18,2.0,False
TKT001442,ORD012771,CUST01580,2024-06-03,Damaged Product,Phone,Closed,21.0,AGT02,2.0,False
TKT001443,ORD005993,CUST01110,2022-08-07,Refund Not Received,Email,Closed,5.0,AGT10,4.0,False
TKT001444,ORD012689,CUST01934,2022-09-02,Cancellation Request,Email,Resolved,57.0,AGT05,3.0,False
TKT001445,,CUST01065,2023-10-14,Damaged Product,Social Media,Open,,AGT11,,False
TKT001446,ORD003734,CUST01248,2022-07-16,Login Issue,Email,Resolved,39.0,AGT01,3.0,False
TKT001447,ORD010702,CUST00393,2022-02-21,Payment Failed,Email,Closed,52.0,AGT17,1.0,False
TKT001448,ORD000940,CUST00507,2023-12-08,Refund Not Received,Phone,Resolved,52.0,AGT05,2.0,False
TKT001449,ORD001103,CUST00790,2024-01-06,Cancellation Request,Email,Closed,31.0,AGT10,3.0,True
TKT001450,,CUST01972,2022-06-23,,Chat,Resolved,6.0,AGT20,1.0,False
TKT001451,ORD000573,CUST01993,2023-01-02,Delivery Delay,Phone,Resolved,44.0,AGT04,2.0,False
TKT001452,ORD008274,CUST01820,2022-12-19,Wrong Item Received,Email,Open,,AGT14,,False
TKT001453,ORD014050,CUST01632,2022-01-28,,Phone,Open,,AGT04,,False
TKT001454,ORD005233,CUST01245,2023-01-07,,Email,Resolved,12.0,AGT01,3.0,True
TKT001455,,CUST00210,2022-09-14,Wrong Item Received,Chat,Open,,AGT11,,False
TKT001456,ORD008515,CUST01633,2023-11-04,Refund Not Received,Phone,Closed,63.0,AGT05,2.0,False
TKT001457,ORD002008,CUST01095,2022-02-04,Wrong Item Received,Email,Open,,AGT17,,True
TKT001458,ORD009652,CUST01825,2023-07-02,Payment Failed,Phone,Resolved,39.0,AGT01,1.0,True
TKT001459,ORD001722,CUST01580,2022-10-16,Payment Failed,Email,Resolved,11.0,AGT03,1.0,False
TKT001460,ORD001983,CUST01156,2024-05-17,Cancellation Request,Phone,Closed,4.0,AGT02,1.0,True
TKT001461,,CUST01583,2022-11-11,Delivery Delay,Chat,Escalated,,AGT11,,False
TKT001462,,CUST01265,2023-09-21,Delivery Delay,Chat,Resolved,62.0,AGT09,1.0,True
TKT001463,ORD008424,CUST01750,2022-05-08,Damaged Product,Chat,Resolved,67.0,AGT03,4.0,False
TKT001464,ORD007900,CUST00401,2022-09-24,Login Issue,Phone,Resolved,23.0,AGT12,3.0,False
TKT001465,ORD001561,CUST00317,2022-12-26,Cancellation Request,Email,Closed,18.0,AGT02,5.0,False
TKT001466,ORD001772,CUST00006,2022-07-24,Damaged Product,Email,Closed,65.0,AGT16,1.0,True
TKT001467,ORD000150,CUST01563,2022-04-02,Delivery Delay,Chat,Resolved,35.0,AGT07,1.0,False
TKT001468,,CUST00919,2022-06-14,Delivery Delay,Email,Closed,32.0,AGT06,3.0,False
TKT001469,ORD013184,CUST00057,2022-03-23,Refund Not Received,Chat,Closed,19.0,AGT08,3.0,False
TKT001470,ORD005425,CUST00004,2023-12-12,Cancellation Request,Chat,Resolved,18.0,AGT02,2.0,False
TKT001471,ORD002612,CUST00717,2024-04-01,Payment Failed,Chat,Open,,AGT17,,False
TKT001472,ORD012187,CUST01843,2024-04-30,Promo Code Not Working,Email,Escalated,,AGT02,,False
TKT001473,ORD013633,CUST00876,2024-01-31,Delivery Delay,Chat,Resolved,9.0,AGT16,4.0,False
TKT001474,ORD002359,CUST01953,2023-12-01,Wrong Item Received,Phone,Resolved,30.0,AGT16,2.0,True
TKT001475,ORD009264,CUST00321,2023-12-12,Damaged Product,Chat,Resolved,15.0,AGT07,5.0,False
TKT001476,,CUST00784,2022-10-26,Cancellation Request,Chat,Resolved,29.0,AGT01,2.0,False
TKT001477,,CUST00923,2023-12-08,Delivery Delay,Social Media,Resolved,51.0,AGT13,5.0,False
TKT001478,ORD008670,CUST00644,2022-07-11,Wrong Item Received,Email,Resolved,40.0,AGT02,2.0,True
TKT001479,ORD012857,CUST01729,2023-12-27,Promo Code Not Working,Chat,Open,,AGT08,,False
TKT001480,,CUST00424,2022-10-08,Login Issue,Chat,Resolved,21.0,AGT11,5.0,False
TKT001481,,CUST00547,2022-10-21,Cancellation Request,Phone,Closed,7.0,AGT03,5.0,False
TKT001482,ORD012381,CUST00673,2022-01-21,Cancellation Request,Phone,Resolved,1.0,AGT06,3.0,False
TKT001483,ORD014953,CUST01769,2024-03-15,Promo Code Not Working,Chat,Closed,37.0,AGT11,1.0,False
TKT001484,ORD003919,CUST01529,2023-11-08,Delivery Delay,Social Media,Closed,35.0,AGT02,3.0,False
TKT001485,ORD004690,CUST00673,2022-02-17,Delivery Delay,Email,Open,,AGT18,,False
TKT001486,ORD005774,CUST01847,2024-05-28,Refund Not Received,Social Media,Resolved,14.0,AGT16,3.0,True
TKT001487,,CUST00233,2022-06-08,Damaged Product,Social Media,Resolved,54.0,AGT15,1.0,False
TKT001488,ORD012003,CUST01612,2023-01-26,Delivery Delay,Chat,Closed,56.0,AGT15,5.0,False
TKT001489,ORD001529,CUST01052,2022-03-07,Payment Failed,Chat,Resolved,31.0,AGT11,3.0,False
TKT001490,ORD009529,CUST00965,2023-07-20,Payment Failed,Chat,Resolved,34.0,AGT10,5.0,True
TKT001491,ORD010441,CUST00311,2022-12-09,Payment Failed,Email,Resolved,10.0,AGT12,2.0,False
TKT001492,ORD000799,CUST01744,2022-01-11,Payment Failed,Email,Resolved,52.0,AGT18,3.0,False
TKT001493,ORD010935,CUST01918,2024-06-07,Refund Not Received,Phone,Resolved,47.0,AGT17,5.0,False
TKT001494,ORD006026,CUST01595,2022-08-14,Payment Failed,Email,Resolved,5.0,AGT17,5.0,False
TKT001495,ORD009659,CUST01232,2024-01-31,Promo Code Not Working,Chat,Resolved,8.0,AGT12,4.0,True
TKT001496,ORD004364,CUST00898,2023-05-07,Wrong Item Received,Chat,Resolved,14.0,AGT03,3.0,False
TKT001497,ORD000059,CUST01252,2022-11-03,Delivery Delay,Chat,Open,,AGT19,,False
TKT001498,ORD007371,CUST00576,2022-09-05,Wrong Item Received,Phone,Resolved,38.0,AGT05,1.0,False
TKT001499,,CUST01857,2022-12-26,Cancellation Request,Social Media,Open,,AGT06,,False
TKT001500,ORD009564,CUST01355,2022-10-31,Other,Chat,Resolved,41.0,AGT07,4.0,True
TKT001501,ORD013344,CUST00003,2022-08-04,Payment Failed,Social Media,Closed,66.0,AGT09,5.0,False
TKT001502,ORD007075,CUST00417,2022-06-25,Other,Email,Resolved,49.0,AGT19,5.0,False
TKT001503,,CUST01512,2023-03-10,Delivery Delay,Phone,Closed,27.0,AGT10,4.0,True
TKT001504,,CUST01349,2023-03-12,Delivery Delay,Email,Open,,AGT17,,False
TKT001505,ORD013133,CUST01657,2023-12-22,Delivery Delay,Email,Closed,24.0,AGT02,5.0,False
TKT001506,ORD008897,CUST01445,2023-06-29,Promo Code Not Working,Email,Closed,64.0,AGT15,3.0,False
TKT001507,ORD004729,CUST00384,2022-07-11,Payment Failed,Chat,Resolved,31.0,AGT15,1.0,True
TKT001508,ORD010579,CUST01493,2023-03-11,Delivery Delay,Chat,Resolved,7.0,AGT17,5.0,False
TKT001509,,CUST01287,2023-06-03,Wrong Item Received,Chat,Closed,64.0,AGT18,3.0,False
TKT001510,,CUST01462,2022-03-18,Payment Failed,Chat,Resolved,38.0,AGT10,4.0,False
TKT001511,ORD005537,CUST00505,2022-02-20,,Social Media,Closed,9.0,AGT08,2.0,False
TKT001512,ORD001908,CUST00171,2022-07-26,Delivery Delay,Phone,Resolved,47.0,AGT11,1.0,False
TKT001513,ORD014122,CUST00998,2022-12-17,Refund Not Received,Email,Open,,AGT13,,True
TKT001514,ORD004710,CUST01293,2023-06-13,Cancellation Request,Phone,Resolved,31.0,AGT09,5.0,False
TKT001515,ORD011875,CUST00770,2023-02-18,Payment Failed,Email,Open,,AGT10,,True
TKT001516,ORD008236,CUST01592,2022-02-03,Other,Phone,Open,,AGT14,,True
TKT001517,ORD011919,CUST01172,2023-08-09,Delivery Delay,Chat,Escalated,,AGT03,,False
TKT001518,,CUST00263,2024-05-10,Damaged Product,Chat,Closed,9.0,AGT15,1.0,True
TKT001519,,CUST00378,2023-08-17,Delivery Delay,Chat,Open,,AGT13,,False
TKT001520,ORD002682,CUST01219,2022-07-16,Payment Failed,Chat,Resolved,13.0,AGT07,1.0,True
TKT001521,ORD008697,CUST00636,2023-02-18,Other,Email,Resolved,59.0,AGT19,5.0,True
TKT001522,ORD014763,CUST01009,2023-09-17,Other,Phone,Resolved,60.0,AGT18,5.0,False
TKT001523,ORD006669,CUST00662,2022-12-27,Delivery Delay,Chat,Closed,68.0,AGT04,1.0,False
TKT001524,ORD001962,CUST01747,2024-02-07,Wrong Item Received,Chat,Resolved,55.0,AGT20,2.0,False
TKT001525,ORD008841,CUST01007,2022-03-09,Promo Code Not Working,Chat,Closed,9.0,AGT05,3.0,False
TKT001526,ORD004955,CUST01444,2023-01-29,Wrong Item Received,Chat,Resolved,42.0,AGT09,4.0,False
TKT001527,ORD004244,CUST01297,2024-06-22,Refund Not Received,Social Media,Closed,63.0,AGT14,3.0,False
TKT001528,ORD011514,CUST01792,2023-07-16,Delivery Delay,Social Media,Resolved,41.0,AGT20,4.0,True
TKT001529,,CUST01615,2024-05-09,,Phone,Resolved,36.0,AGT06,2.0,False
TKT001530,ORD006782,CUST00531,2024-02-13,Refund Not Received,Chat,Resolved,42.0,AGT14,3.0,False
TKT001531,ORD006210,CUST00737,2024-06-21,Promo Code Not Working,Social Media,Open,,AGT13,,False
TKT001532,,CUST00144,2022-02-14,Promo Code Not Working,Email,Open,,AGT05,,False
TKT001533,ORD011628,CUST00507,2023-10-18,,Chat,Resolved,23.0,AGT06,4.0,False
TKT001534,ORD008145,CUST01094,2022-10-19,,Chat,Resolved,1.0,AGT10,1.0,False
TKT001535,ORD011007,CUST01372,2022-10-18,Refund Not Received,Social Media,Open,,AGT05,,False
TKT001536,ORD000595,CUST00879,2022-02-17,Login Issue,Email,Resolved,64.0,AGT14,5.0,False
TKT001537,,CUST01042,2023-11-15,Delivery Delay,Chat,Closed,35.0,AGT19,2.0,False
TKT001538,ORD001927,CUST01529,2024-04-26,Delivery Delay,Social Media,Resolved,16.0,AGT15,5.0,True
TKT001539,ORD009980,CUST00918,2023-01-25,Damaged Product,Chat,Escalated,,AGT07,,False
TKT001540,ORD005137,CUST01482,2022-03-08,Payment Failed,Chat,Closed,26.0,AGT17,1.0,False
TKT001541,ORD005870,CUST00309,2023-12-05,Delivery Delay,Phone,Resolved,10.0,AGT03,2.0,False
TKT001542,ORD006365,CUST01309,2024-06-11,Damaged Product,Phone,Resolved,36.0,AGT05,2.0,False
TKT001543,ORD012498,CUST01079,2023-03-13,Refund Not Received,Phone,Resolved,11.0,AGT08,5.0,False
TKT001544,ORD010733,CUST01204,2023-08-26,Damaged Product,Chat,Resolved,21.0,AGT19,1.0,False
TKT001545,,CUST00886,2023-12-19,Delivery Delay,Email,Resolved,40.0,AGT07,2.0,False
TKT001546,,CUST01923,2024-05-06,Damaged Product,Email,Open,,AGT03,,False
TKT001547,ORD005921,CUST01761,2023-07-16,Refund Not Received,Email,Closed,34.0,AGT18,2.0,True
TKT001548,ORD007358,CUST00860,2022-05-12,Delivery Delay,Social Media,Resolved,47.0,AGT06,5.0,True
TKT001549,ORD008005,CUST00242,2022-07-10,Wrong Item Received,Phone,Resolved,24.0,AGT08,4.0,False
TKT001550,ORD011882,CUST00549,2023-02-10,Payment Failed,Email,Resolved,51.0,AGT08,4.0,True
TKT001551,ORD009707,CUST01114,2023-03-13,,Phone,Resolved,28.0,AGT11,4.0,True
TKT001552,ORD006001,CUST00007,2022-10-10,Promo Code Not Working,Email,Resolved,54.0,AGT04,1.0,False
TKT001553,ORD002074,CUST00271,2023-09-17,Refund Not Received,Social Media,Escalated,,AGT01,,False
TKT001554,ORD011295,CUST01476,2022-11-26,Promo Code Not Working,Email,Closed,48.0,AGT07,1.0,True
TKT001555,ORD006398,CUST00589,2023-02-19,Damaged Product,Phone,Resolved,62.0,AGT04,5.0,False
TKT001556,ORD005106,CUST00013,2024-01-25,Other,Chat,Resolved,8.0,AGT07,1.0,False
TKT001557,ORD012076,CUST01662,2023-05-09,Damaged Product,Email,Resolved,18.0,AGT09,5.0,True
TKT001558,ORD010040,CUST01248,2022-06-22,Refund Not Received,Phone,Resolved,49.0,AGT05,2.0,False
TKT001559,ORD011169,CUST01199,2022-04-07,Payment Failed,Email,Resolved,51.0,AGT13,2.0,False
TKT001560,ORD006614,CUST00508,2023-01-31,Payment Failed,Phone,Closed,27.0,AGT06,3.0,False
TKT001561,,CUST01306,2024-02-02,,Chat,Resolved,54.0,AGT17,3.0,False
TKT001562,,CUST01920,2023-12-22,Delivery Delay,Email,Resolved,51.0,AGT04,2.0,False
TKT001563,ORD009076,CUST01351,2023-09-17,Refund Not Received,Chat,Closed,15.0,AGT01,3.0,False
TKT001564,ORD007142,CUST00789,2022-10-10,Refund Not Received,Chat,Escalated,,AGT02,,True
TKT001565,ORD004573,CUST01130,2023-11-21,Cancellation Request,Chat,Resolved,35.0,AGT10,3.0,False
TKT001566,ORD007460,CUST00263,2022-10-07,Cancellation Request,Email,Closed,28.0,AGT04,4.0,False
TKT001567,ORD007765,CUST01960,2022-01-13,Delivery Delay,Chat,Resolved,16.0,AGT10,4.0,False
TKT001568,,CUST00649,2023-03-19,Promo Code Not Working,Chat,Closed,35.0,AGT03,4.0,True
TKT001569,ORD012924,CUST00820,2023-10-18,Cancellation Request,Chat,Resolved,58.0,AGT13,3.0,False
TKT001570,ORD014420,CUST00649,2023-10-10,Wrong Item Received,Chat,Resolved,29.0,AGT13,2.0,False
TKT001571,ORD012696,CUST01150,2023-07-19,Other,Email,Resolved,58.0,AGT04,4.0,False
TKT001572,ORD003951,CUST00855,2023-02-27,Payment Failed,Phone,Resolved,2.0,AGT02,1.0,False
TKT001573,ORD010651,CUST00291,2022-09-28,Payment Failed,Phone,Open,,AGT11,,False
TKT001574,ORD007891,CUST00736,2023-06-15,Payment Failed,Chat,Resolved,9.0,AGT16,4.0,True
TKT001575,ORD009495,CUST01803,2022-10-14,Refund Not Received,Chat,Escalated,,AGT19,,False
TKT001576,ORD007289,CUST00830,2023-05-08,Delivery Delay,Email,Closed,39.0,AGT03,1.0,True
TKT001577,ORD011226,CUST00395,2023-11-04,Wrong Item Received,Chat,Resolved,50.0,AGT16,1.0,False
TKT001578,ORD001182,CUST00525,2023-08-08,Damaged Product,Chat,Closed,14.0,AGT02,2.0,False
TKT001579,ORD010754,CUST00037,2022-03-07,Damaged Product,Email,Resolved,22.0,AGT17,1.0,False
TKT001580,ORD006665,CUST01548,2022-02-20,Refund Not Received,Chat,Closed,21.0,AGT11,2.0,False
TKT001581,ORD014411,CUST00722,2022-02-12,Delivery Delay,Chat,Resolved,34.0,AGT15,3.0,False
TKT001582,ORD007388,CUST00965,2024-04-13,Refund Not Received,Email,Closed,55.0,AGT05,4.0,False
TKT001583,ORD011384,CUST01638,2022-07-20,Delivery Delay,Chat,Closed,48.0,AGT08,5.0,False
TKT001584,ORD007188,CUST01074,2024-01-16,Refund Not Received,Phone,Open,,AGT02,,False
TKT001585,ORD006075,CUST00549,2024-01-06,Refund Not Received,Social Media,Resolved,31.0,AGT04,1.0,False
TKT001586,ORD009001,CUST01763,2022-04-21,Login Issue,Email,Resolved,48.0,AGT12,1.0,False
TKT001587,ORD010921,CUST01104,2022-04-21,Wrong Item Received,Chat,Resolved,15.0,AGT14,4.0,False
TKT001588,ORD013725,CUST00334,2024-05-20,Refund Not Received,Chat,Open,,AGT11,,False
TKT001589,ORD003556,CUST00805,2022-03-30,Delivery Delay,Chat,Resolved,12.0,AGT16,4.0,False
TKT001590,ORD000172,CUST01853,2023-01-14,Delivery Delay,Email,Resolved,4.0,AGT09,1.0,False
TKT001591,,CUST00282,2023-07-06,Payment Failed,Email,Open,,AGT17,,False
TKT001592,ORD001031,CUST00493,2023-03-12,Refund Not Received,Chat,Resolved,63.0,AGT10,3.0,False
TKT001593,,CUST01673,2023-12-30,Delivery Delay,Chat,Resolved,25.0,AGT15,4.0,False
TKT001594,ORD006798,CUST00472,2023-01-27,Delivery Delay,Chat,Resolved,70.0,AGT10,4.0,False
TKT001595,ORD006511,CUST01743,2022-11-30,Delivery Delay,Email,Escalated,,AGT15,,False
TKT001596,,CUST01051,2023-09-04,Refund Not Received,Chat,Escalated,,AGT20,,False
TKT001597,ORD013644,CUST01710,2023-08-28,Payment Failed,Chat,Escalated,,AGT07,,False
TKT001598,ORD006972,CUST01340,2023-07-02,Delivery Delay,Phone,Resolved,65.0,AGT01,3.0,False
TKT001599,ORD013390,CUST01911,2022-10-04,Damaged Product,Chat,Resolved,41.0,AGT10,3.0,False
TKT001600,ORD004140,CUST00691,2023-02-02,Delivery Delay,Email,Closed,47.0,AGT05,4.0,True
TKT001601,ORD003427,CUST01271,2023-06-21,Login Issue,Chat,Resolved,29.0,AGT05,2.0,False
TKT001602,ORD006626,CUST00283,2024-03-06,Wrong Item Received,Chat,Resolved,39.0,AGT07,1.0,True
TKT001603,ORD007941,CUST00245,2022-11-20,Cancellation Request,Email,Resolved,19.0,AGT03,4.0,False
TKT001604,,CUST00345,2023-02-06,Refund Not Received,Chat,Closed,17.0,AGT07,4.0,False
TKT001605,ORD000392,CUST01395,2023-07-26,Delivery Delay,Social Media,Closed,28.0,AGT12,5.0,False
TKT001606,,CUST01341,2023-06-15,,Email,Closed,65.0,AGT03,2.0,True
TKT001607,,CUST01704,2022-11-03,Payment Failed,Chat,Open,,AGT08,,False
TKT001608,ORD006991,CUST01971,2022-06-15,Cancellation Request,Email,Open,,AGT05,,False
TKT001609,ORD012164,CUST00914,2024-05-30,Payment Failed,Email,Resolved,11.0,AGT09,3.0,True
TKT001610,ORD013798,CUST00505,2024-06-14,Other,Chat,Open,,AGT02,,False
TKT001611,ORD005630,CUST01354,2022-11-21,Delivery Delay,Email,Resolved,27.0,AGT15,3.0,False
TKT001612,ORD005168,CUST00460,2024-03-19,Login Issue,Chat,Resolved,60.0,AGT03,4.0,True
TKT001613,ORD012801,CUST00727,2022-07-29,Payment Failed,Social Media,Resolved,45.0,AGT20,3.0,False
TKT001614,ORD014570,CUST00577,2023-11-06,Payment Failed,Chat,Closed,32.0,AGT05,2.0,False
TKT001615,ORD014411,CUST00419,2022-06-07,Delivery Delay,Phone,Closed,22.0,AGT16,5.0,False
TKT001616,ORD002144,CUST00117,2022-11-04,Wrong Item Received,Chat,Closed,33.0,AGT06,4.0,True
TKT001617,ORD000106,CUST01447,2023-11-19,Payment Failed,Chat,Closed,12.0,AGT18,2.0,True
TKT001618,,CUST01383,2023-06-02,Refund Not Received,Chat,Resolved,22.0,AGT03,2.0,False
TKT001619,ORD013092,CUST01565,2023-03-09,Cancellation Request,Phone,Open,,AGT02,,False
TKT001620,ORD012272,CUST01168,2022-05-06,Refund Not Received,Chat,Open,,AGT07,,False
TKT001621,ORD009951,CUST00816,2022-05-20,Login Issue,Social Media,Resolved,59.0,AGT06,4.0,False
TKT001622,ORD003572,CUST00932,2022-06-27,Other,Chat,Open,,AGT12,,False
TKT001623,,CUST01112,2024-03-11,Damaged Product,Phone,Resolved,33.0,AGT01,2.0,False
TKT001624,ORD011066,CUST01605,2023-10-26,Payment Failed,Phone,Resolved,51.0,AGT05,1.0,False
TKT001625,ORD013502,CUST01958,2022-01-04,Refund Not Received,Chat,Closed,37.0,AGT15,3.0,False
TKT001626,,CUST00773,2022-12-18,Payment Failed,Chat,Escalated,,AGT20,,False
TKT001627,ORD003795,CUST00901,2023-12-16,Delivery Delay,Social Media,Closed,39.0,AGT14,2.0,False
TKT001628,ORD004583,CUST01716,2023-11-15,Delivery Delay,Email,Resolved,24.0,AGT09,2.0,False
TKT001629,ORD009335,CUST00368,2022-04-29,Damaged Product,Phone,Open,,AGT18,,True
TKT001630,ORD006080,CUST00824,2022-04-08,Other,Chat,Resolved,30.0,AGT19,5.0,False
TKT001631,ORD000208,CUST01166,2023-11-03,Refund Not Received,Chat,Resolved,27.0,AGT10,4.0,False
TKT001632,ORD009741,CUST00961,2022-04-07,Wrong Item Received,Phone,Resolved,38.0,AGT09,2.0,False
TKT001633,ORD013468,CUST01745,2022-08-22,Damaged Product,Chat,Closed,69.0,AGT17,5.0,True
TKT001634,,CUST00264,2022-09-09,Wrong Item Received,Email,Closed,32.0,AGT01,1.0,False
TKT001635,ORD014328,CUST00885,2024-01-24,Payment Failed,Phone,Resolved,62.0,AGT18,5.0,False
TKT001636,ORD014362,CUST00588,2022-07-20,Refund Not Received,Phone,Resolved,5.0,AGT14,2.0,False
TKT001637,ORD006184,CUST00260,2022-05-05,Wrong Item Received,Chat,Resolved,34.0,AGT08,4.0,False
TKT001638,ORD008541,CUST00607,2023-08-22,Promo Code Not Working,Chat,Resolved,59.0,AGT03,2.0,False
TKT001639,ORD003926,CUST00492,2023-05-05,Promo Code Not Working,Chat,Resolved,53.0,AGT05,4.0,False
TKT001640,ORD012835,CUST01572,2022-01-19,Delivery Delay,Chat,Open,,AGT09,,False
TKT001641,ORD011248,CUST01980,2022-03-04,Payment Failed,Chat,Escalated,,AGT14,,False
TKT001642,,CUST00545,2023-10-20,Other,Chat,Open,,AGT04,,False
TKT001643,ORD003106,CUST01333,2022-01-16,Wrong Item Received,Email,Resolved,29.0,AGT13,2.0,False
TKT001644,ORD003923,CUST00927,2024-01-26,Damaged Product,Chat,Closed,21.0,AGT14,2.0,True
TKT001645,ORD002687,CUST01965,2024-02-17,Damaged Product,Email,Resolved,33.0,AGT19,2.0,True
TKT001646,ORD010065,CUST00931,2024-03-17,Refund Not Received,Chat,Open,,AGT09,,False
TKT001647,ORD008048,CUST01032,2022-03-30,Login Issue,Email,Resolved,15.0,AGT15,2.0,False
TKT001648,ORD008270,CUST00251,2024-06-26,Damaged Product,Phone,Resolved,33.0,AGT17,3.0,False
TKT001649,ORD013810,CUST01609,2023-02-01,,Email,Escalated,,AGT03,,False
TKT001650,ORD007662,CUST00929,2024-02-08,Damaged Product,Chat,Closed,18.0,AGT02,5.0,True
TKT001651,ORD008729,CUST00805,2022-06-06,Login Issue,Email,Resolved,32.0,AGT11,4.0,False
TKT001652,,CUST00178,2023-03-26,Other,Email,Open,,AGT02,,False
TKT001653,,CUST01592,2023-02-25,Refund Not Received,Email,Resolved,53.0,AGT09,1.0,False
TKT001654,ORD008528,CUST00020,2023-07-06,Payment Failed,Chat,Resolved,22.0,AGT07,4.0,True
TKT001655,ORD000094,CUST00753,2024-05-13,Login Issue,Email,Escalated,,AGT12,,False
TKT001656,,CUST01123,2022-10-29,Delivery Delay,Chat,Resolved,56.0,AGT01,1.0,False
TKT001657,ORD013908,CUST01901,2023-01-01,,Chat,Resolved,53.0,AGT16,2.0,False
